day,phase,message_type,sender_type,sender_id,sender_side,recipient_id,recipient_scope,policy_id,package_scope,policy_ids_json,message_text
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,1923.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","Real hope, real change — that’s what a fairer, greener Britain looks like. I strongly support a joined-up set of policies that put people and planet first. We must urgently accelerate renewable energy — more offshore and onshore wind and community solar — so power is cheap, clean and owned by us, not distant shareholders. That means banning new oil, gas and coal licences, because expanding fossil fuel extraction locks in higher bills and ever-worsening climate harms.

To make the transition tangible in everyday life, I strongly back banning the sale of new petrol cars by 2030 and ensuring every new home is built with non-fossil fuel heating, rooftop solar and top-level insulation. Warmer, low-cost homes and electric transport cut bills and emissions together. To ensure fairness, we should impose a carbon tax on fossil fuel sales and return the revenue to households through a fee-and-dividend — protecting low-income families while sending a clear market signal to polluters.

Finally, we must show international solidarity by compensating people in other countries who are already suffering from climate impacts we helped cause. This package is cohesive: public renewables and home retrofits lower bills; a phase-out of fossil licences and a carbon dividend make polluters pay; global compensation reflects our responsibility. For the common good — fairer, greener communities and a secure future for everyone."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,528.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","Real hope, real change — that’s what a fairer, greener Britain looks like. I strongly support a joined-up set of policies that put people and planet first. We must urgently accelerate renewable energy — more offshore and onshore wind and community solar — so power is cheap, clean and owned by us, not distant shareholders. That means banning new oil, gas and coal licences, because expanding fossil fuel extraction locks in higher bills and ever-worsening climate harms.

To make the transition tangible in everyday life, I strongly back banning the sale of new petrol cars by 2030 and ensuring every new home is built with non-fossil fuel heating, rooftop solar and top-level insulation. Warmer, low-cost homes and electric transport cut bills and emissions together. To ensure fairness, we should impose a carbon tax on fossil fuel sales and return the revenue to households through a fee-and-dividend — protecting low-income families while sending a clear market signal to polluters.

Finally, we must show international solidarity by compensating people in other countries who are already suffering from climate impacts we helped cause. This package is cohesive: public renewables and home retrofits lower bills; a phase-out of fossil licences and a carbon dividend make polluters pay; global compensation reflects our responsibility. For the common good — fairer, greener communities and a secure future for everyone."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,541.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","Real hope, real change — that’s what a fairer, greener Britain looks like. I strongly support a joined-up set of policies that put people and planet first. We must urgently accelerate renewable energy — more offshore and onshore wind and community solar — so power is cheap, clean and owned by us, not distant shareholders. That means banning new oil, gas and coal licences, because expanding fossil fuel extraction locks in higher bills and ever-worsening climate harms.

To make the transition tangible in everyday life, I strongly back banning the sale of new petrol cars by 2030 and ensuring every new home is built with non-fossil fuel heating, rooftop solar and top-level insulation. Warmer, low-cost homes and electric transport cut bills and emissions together. To ensure fairness, we should impose a carbon tax on fossil fuel sales and return the revenue to households through a fee-and-dividend — protecting low-income families while sending a clear market signal to polluters.

Finally, we must show international solidarity by compensating people in other countries who are already suffering from climate impacts we helped cause. This package is cohesive: public renewables and home retrofits lower bills; a phase-out of fossil licences and a carbon dividend make polluters pay; global compensation reflects our responsibility. For the common good — fairer, greener communities and a secure future for everyone."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,1545.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","Real hope, real change — that’s what a fairer, greener Britain looks like. I strongly support a joined-up set of policies that put people and planet first. We must urgently accelerate renewable energy — more offshore and onshore wind and community solar — so power is cheap, clean and owned by us, not distant shareholders. That means banning new oil, gas and coal licences, because expanding fossil fuel extraction locks in higher bills and ever-worsening climate harms.

To make the transition tangible in everyday life, I strongly back banning the sale of new petrol cars by 2030 and ensuring every new home is built with non-fossil fuel heating, rooftop solar and top-level insulation. Warmer, low-cost homes and electric transport cut bills and emissions together. To ensure fairness, we should impose a carbon tax on fossil fuel sales and return the revenue to households through a fee-and-dividend — protecting low-income families while sending a clear market signal to polluters.

Finally, we must show international solidarity by compensating people in other countries who are already suffering from climate impacts we helped cause. This package is cohesive: public renewables and home retrofits lower bills; a phase-out of fossil licences and a carbon dividend make polluters pay; global compensation reflects our responsibility. For the common good — fairer, greener communities and a secure future for everyone."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,1309.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","Real hope, real change — that’s what a fairer, greener Britain looks like. I strongly support a joined-up set of policies that put people and planet first. We must urgently accelerate renewable energy — more offshore and onshore wind and community solar — so power is cheap, clean and owned by us, not distant shareholders. That means banning new oil, gas and coal licences, because expanding fossil fuel extraction locks in higher bills and ever-worsening climate harms.

To make the transition tangible in everyday life, I strongly back banning the sale of new petrol cars by 2030 and ensuring every new home is built with non-fossil fuel heating, rooftop solar and top-level insulation. Warmer, low-cost homes and electric transport cut bills and emissions together. To ensure fairness, we should impose a carbon tax on fossil fuel sales and return the revenue to households through a fee-and-dividend — protecting low-income families while sending a clear market signal to polluters.

Finally, we must show international solidarity by compensating people in other countries who are already suffering from climate impacts we helped cause. This package is cohesive: public renewables and home retrofits lower bills; a phase-out of fossil licences and a carbon dividend make polluters pay; global compensation reflects our responsibility. For the common good — fairer, greener communities and a secure future for everyone."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,1821.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","Real hope, real change — that’s what a fairer, greener Britain looks like. I strongly support a joined-up set of policies that put people and planet first. We must urgently accelerate renewable energy — more offshore and onshore wind and community solar — so power is cheap, clean and owned by us, not distant shareholders. That means banning new oil, gas and coal licences, because expanding fossil fuel extraction locks in higher bills and ever-worsening climate harms.

To make the transition tangible in everyday life, I strongly back banning the sale of new petrol cars by 2030 and ensuring every new home is built with non-fossil fuel heating, rooftop solar and top-level insulation. Warmer, low-cost homes and electric transport cut bills and emissions together. To ensure fairness, we should impose a carbon tax on fossil fuel sales and return the revenue to households through a fee-and-dividend — protecting low-income families while sending a clear market signal to polluters.

Finally, we must show international solidarity by compensating people in other countries who are already suffering from climate impacts we helped cause. This package is cohesive: public renewables and home retrofits lower bills; a phase-out of fossil licences and a carbon dividend make polluters pay; global compensation reflects our responsibility. For the common good — fairer, greener communities and a secure future for everyone."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,1218.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","Real hope, real change — that’s what a fairer, greener Britain looks like. I strongly support a joined-up set of policies that put people and planet first. We must urgently accelerate renewable energy — more offshore and onshore wind and community solar — so power is cheap, clean and owned by us, not distant shareholders. That means banning new oil, gas and coal licences, because expanding fossil fuel extraction locks in higher bills and ever-worsening climate harms.

To make the transition tangible in everyday life, I strongly back banning the sale of new petrol cars by 2030 and ensuring every new home is built with non-fossil fuel heating, rooftop solar and top-level insulation. Warmer, low-cost homes and electric transport cut bills and emissions together. To ensure fairness, we should impose a carbon tax on fossil fuel sales and return the revenue to households through a fee-and-dividend — protecting low-income families while sending a clear market signal to polluters.

Finally, we must show international solidarity by compensating people in other countries who are already suffering from climate impacts we helped cause. This package is cohesive: public renewables and home retrofits lower bills; a phase-out of fossil licences and a carbon dividend make polluters pay; global compensation reflects our responsibility. For the common good — fairer, greener communities and a secure future for everyone."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,574.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","Real hope, real change — that’s what a fairer, greener Britain looks like. I strongly support a joined-up set of policies that put people and planet first. We must urgently accelerate renewable energy — more offshore and onshore wind and community solar — so power is cheap, clean and owned by us, not distant shareholders. That means banning new oil, gas and coal licences, because expanding fossil fuel extraction locks in higher bills and ever-worsening climate harms.

To make the transition tangible in everyday life, I strongly back banning the sale of new petrol cars by 2030 and ensuring every new home is built with non-fossil fuel heating, rooftop solar and top-level insulation. Warmer, low-cost homes and electric transport cut bills and emissions together. To ensure fairness, we should impose a carbon tax on fossil fuel sales and return the revenue to households through a fee-and-dividend — protecting low-income families while sending a clear market signal to polluters.

Finally, we must show international solidarity by compensating people in other countries who are already suffering from climate impacts we helped cause. This package is cohesive: public renewables and home retrofits lower bills; a phase-out of fossil licences and a carbon dividend make polluters pay; global compensation reflects our responsibility. For the common good — fairer, greener communities and a secure future for everyone."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,1555.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","Real hope, real change — that’s what a fairer, greener Britain looks like. I strongly support a joined-up set of policies that put people and planet first. We must urgently accelerate renewable energy — more offshore and onshore wind and community solar — so power is cheap, clean and owned by us, not distant shareholders. That means banning new oil, gas and coal licences, because expanding fossil fuel extraction locks in higher bills and ever-worsening climate harms.

To make the transition tangible in everyday life, I strongly back banning the sale of new petrol cars by 2030 and ensuring every new home is built with non-fossil fuel heating, rooftop solar and top-level insulation. Warmer, low-cost homes and electric transport cut bills and emissions together. To ensure fairness, we should impose a carbon tax on fossil fuel sales and return the revenue to households through a fee-and-dividend — protecting low-income families while sending a clear market signal to polluters.

Finally, we must show international solidarity by compensating people in other countries who are already suffering from climate impacts we helped cause. This package is cohesive: public renewables and home retrofits lower bills; a phase-out of fossil licences and a carbon dividend make polluters pay; global compensation reflects our responsibility. For the common good — fairer, greener communities and a secure future for everyone."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,991.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","Real hope, real change — that’s what a fairer, greener Britain looks like. I strongly support a joined-up set of policies that put people and planet first. We must urgently accelerate renewable energy — more offshore and onshore wind and community solar — so power is cheap, clean and owned by us, not distant shareholders. That means banning new oil, gas and coal licences, because expanding fossil fuel extraction locks in higher bills and ever-worsening climate harms.

To make the transition tangible in everyday life, I strongly back banning the sale of new petrol cars by 2030 and ensuring every new home is built with non-fossil fuel heating, rooftop solar and top-level insulation. Warmer, low-cost homes and electric transport cut bills and emissions together. To ensure fairness, we should impose a carbon tax on fossil fuel sales and return the revenue to households through a fee-and-dividend — protecting low-income families while sending a clear market signal to polluters.

Finally, we must show international solidarity by compensating people in other countries who are already suffering from climate impacts we helped cause. This package is cohesive: public renewables and home retrofits lower bills; a phase-out of fossil licences and a carbon dividend make polluters pay; global compensation reflects our responsibility. For the common good — fairer, greener communities and a secure future for everyone."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,164.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","Real hope, real change — that’s what a fairer, greener Britain looks like. I strongly support a joined-up set of policies that put people and planet first. We must urgently accelerate renewable energy — more offshore and onshore wind and community solar — so power is cheap, clean and owned by us, not distant shareholders. That means banning new oil, gas and coal licences, because expanding fossil fuel extraction locks in higher bills and ever-worsening climate harms.

To make the transition tangible in everyday life, I strongly back banning the sale of new petrol cars by 2030 and ensuring every new home is built with non-fossil fuel heating, rooftop solar and top-level insulation. Warmer, low-cost homes and electric transport cut bills and emissions together. To ensure fairness, we should impose a carbon tax on fossil fuel sales and return the revenue to households through a fee-and-dividend — protecting low-income families while sending a clear market signal to polluters.

Finally, we must show international solidarity by compensating people in other countries who are already suffering from climate impacts we helped cause. This package is cohesive: public renewables and home retrofits lower bills; a phase-out of fossil licences and a carbon dividend make polluters pay; global compensation reflects our responsibility. For the common good — fairer, greener communities and a secure future for everyone."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,1244.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","Real hope, real change — that’s what a fairer, greener Britain looks like. I strongly support a joined-up set of policies that put people and planet first. We must urgently accelerate renewable energy — more offshore and onshore wind and community solar — so power is cheap, clean and owned by us, not distant shareholders. That means banning new oil, gas and coal licences, because expanding fossil fuel extraction locks in higher bills and ever-worsening climate harms.

To make the transition tangible in everyday life, I strongly back banning the sale of new petrol cars by 2030 and ensuring every new home is built with non-fossil fuel heating, rooftop solar and top-level insulation. Warmer, low-cost homes and electric transport cut bills and emissions together. To ensure fairness, we should impose a carbon tax on fossil fuel sales and return the revenue to households through a fee-and-dividend — protecting low-income families while sending a clear market signal to polluters.

Finally, we must show international solidarity by compensating people in other countries who are already suffering from climate impacts we helped cause. This package is cohesive: public renewables and home retrofits lower bills; a phase-out of fossil licences and a carbon dividend make polluters pay; global compensation reflects our responsibility. For the common good — fairer, greener communities and a secure future for everyone."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,853.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","Real hope, real change — that’s what a fairer, greener Britain looks like. I strongly support a joined-up set of policies that put people and planet first. We must urgently accelerate renewable energy — more offshore and onshore wind and community solar — so power is cheap, clean and owned by us, not distant shareholders. That means banning new oil, gas and coal licences, because expanding fossil fuel extraction locks in higher bills and ever-worsening climate harms.

To make the transition tangible in everyday life, I strongly back banning the sale of new petrol cars by 2030 and ensuring every new home is built with non-fossil fuel heating, rooftop solar and top-level insulation. Warmer, low-cost homes and electric transport cut bills and emissions together. To ensure fairness, we should impose a carbon tax on fossil fuel sales and return the revenue to households through a fee-and-dividend — protecting low-income families while sending a clear market signal to polluters.

Finally, we must show international solidarity by compensating people in other countries who are already suffering from climate impacts we helped cause. This package is cohesive: public renewables and home retrofits lower bills; a phase-out of fossil licences and a carbon dividend make polluters pay; global compensation reflects our responsibility. For the common good — fairer, greener communities and a secure future for everyone."
