day,phase,message_type,sender_type,sender_id,sender_side,recipient_id,recipient_scope,policy_id,package_scope,policy_ids_json,message_text
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,1923.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","In the face of the climate crisis, we have a unique opportunity to create a fairer, greener Britain that prioritises people and the planet over corporate profits. I wholeheartedly support government policies that accelerate the roll-out of renewable energy production, such as expanding offshore and onshore wind parks. Investing in clean energy not only reduces our carbon footprint but also creates jobs and boosts local economies.

To truly tackle the climate emergency, we must ban new oil, gas, and coal licenses. This is essential to protect our environment and ensure a sustainable future for generations to come. Equally, committing to ban the sale of new petrol cars by 2030 will propel us toward cleaner air and a healthier planet.

Moreover, we must mandate that all new housing developments incorporate non-fossil fuel heating systems, rooftop solar panels, and high levels of insulation. This will not only lower energy bills for families but also contribute to our national emissions targets.

Implementing a carbon tax on fossil fuels, with revenues distributed back to the public, will incentivise greener choices while supporting those most affected by rising costs. Finally, we have a moral obligation to compensate communities in other countries impacted by climate change, fostering global solidarity.

Together, these policies form a cohesive vision for a sustainable future—one where every community thrives, and every person has a secure, healthy environment to call home. Real hope, real change is within our reach."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,528.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","In the face of the climate crisis, we have a unique opportunity to create a fairer, greener Britain that prioritises people and the planet over corporate profits. I wholeheartedly support government policies that accelerate the roll-out of renewable energy production, such as expanding offshore and onshore wind parks. Investing in clean energy not only reduces our carbon footprint but also creates jobs and boosts local economies.

To truly tackle the climate emergency, we must ban new oil, gas, and coal licenses. This is essential to protect our environment and ensure a sustainable future for generations to come. Equally, committing to ban the sale of new petrol cars by 2030 will propel us toward cleaner air and a healthier planet.

Moreover, we must mandate that all new housing developments incorporate non-fossil fuel heating systems, rooftop solar panels, and high levels of insulation. This will not only lower energy bills for families but also contribute to our national emissions targets.

Implementing a carbon tax on fossil fuels, with revenues distributed back to the public, will incentivise greener choices while supporting those most affected by rising costs. Finally, we have a moral obligation to compensate communities in other countries impacted by climate change, fostering global solidarity.

Together, these policies form a cohesive vision for a sustainable future—one where every community thrives, and every person has a secure, healthy environment to call home. Real hope, real change is within our reach."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,541.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","In the face of the climate crisis, we have a unique opportunity to create a fairer, greener Britain that prioritises people and the planet over corporate profits. I wholeheartedly support government policies that accelerate the roll-out of renewable energy production, such as expanding offshore and onshore wind parks. Investing in clean energy not only reduces our carbon footprint but also creates jobs and boosts local economies.

To truly tackle the climate emergency, we must ban new oil, gas, and coal licenses. This is essential to protect our environment and ensure a sustainable future for generations to come. Equally, committing to ban the sale of new petrol cars by 2030 will propel us toward cleaner air and a healthier planet.

Moreover, we must mandate that all new housing developments incorporate non-fossil fuel heating systems, rooftop solar panels, and high levels of insulation. This will not only lower energy bills for families but also contribute to our national emissions targets.

Implementing a carbon tax on fossil fuels, with revenues distributed back to the public, will incentivise greener choices while supporting those most affected by rising costs. Finally, we have a moral obligation to compensate communities in other countries impacted by climate change, fostering global solidarity.

Together, these policies form a cohesive vision for a sustainable future—one where every community thrives, and every person has a secure, healthy environment to call home. Real hope, real change is within our reach."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,1545.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","In the face of the climate crisis, we have a unique opportunity to create a fairer, greener Britain that prioritises people and the planet over corporate profits. I wholeheartedly support government policies that accelerate the roll-out of renewable energy production, such as expanding offshore and onshore wind parks. Investing in clean energy not only reduces our carbon footprint but also creates jobs and boosts local economies.

To truly tackle the climate emergency, we must ban new oil, gas, and coal licenses. This is essential to protect our environment and ensure a sustainable future for generations to come. Equally, committing to ban the sale of new petrol cars by 2030 will propel us toward cleaner air and a healthier planet.

Moreover, we must mandate that all new housing developments incorporate non-fossil fuel heating systems, rooftop solar panels, and high levels of insulation. This will not only lower energy bills for families but also contribute to our national emissions targets.

Implementing a carbon tax on fossil fuels, with revenues distributed back to the public, will incentivise greener choices while supporting those most affected by rising costs. Finally, we have a moral obligation to compensate communities in other countries impacted by climate change, fostering global solidarity.

Together, these policies form a cohesive vision for a sustainable future—one where every community thrives, and every person has a secure, healthy environment to call home. Real hope, real change is within our reach."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,1309.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","In the face of the climate crisis, we have a unique opportunity to create a fairer, greener Britain that prioritises people and the planet over corporate profits. I wholeheartedly support government policies that accelerate the roll-out of renewable energy production, such as expanding offshore and onshore wind parks. Investing in clean energy not only reduces our carbon footprint but also creates jobs and boosts local economies.

To truly tackle the climate emergency, we must ban new oil, gas, and coal licenses. This is essential to protect our environment and ensure a sustainable future for generations to come. Equally, committing to ban the sale of new petrol cars by 2030 will propel us toward cleaner air and a healthier planet.

Moreover, we must mandate that all new housing developments incorporate non-fossil fuel heating systems, rooftop solar panels, and high levels of insulation. This will not only lower energy bills for families but also contribute to our national emissions targets.

Implementing a carbon tax on fossil fuels, with revenues distributed back to the public, will incentivise greener choices while supporting those most affected by rising costs. Finally, we have a moral obligation to compensate communities in other countries impacted by climate change, fostering global solidarity.

Together, these policies form a cohesive vision for a sustainable future—one where every community thrives, and every person has a secure, healthy environment to call home. Real hope, real change is within our reach."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,541.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","Let’s be clear: the government’s climate policies are a direct assault on ordinary Britons, a reckless ideology that prioritizes the whims of the “Green Blob” over the livelihoods of hard-working families. Accelerating the roll-out of renewable energy production sounds noble, but it’s nothing more than a costly distraction. Offshore and onshore wind parks are not the answer; they litter our beautiful countryside and drive up energy bills while delivering little in return.

Banning new oil, gas, and coal licenses is a recipe for disaster. It’s a self-imposed energy crisis that will leave us at the mercy of foreign powers. We need to harness our own resources, not restrict them. And let’s talk about the ban on new petrol cars by 2030—this is an attack on personal freedom, a tax on drivers that will hit the working class the hardest. 

Mandating non-fossil fuel heating systems and rooftop solar panels in new housing developments is yet another burden on families struggling to make ends meet. It’s not practical; it’s elitist. Imposing a carbon tax? That’s just a fancy way of saying “let’s squeeze more money out of you while pretending we’re saving the planet.” 

Finally, compensating people in other countries affected by climate change? We should be prioritizing British citizens first, not sending our hard-earned money abroad. It’s time to scrap this entire package of policies. Net Zero is Net Poverty, and it’s time we put our people first."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,1545.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","Let’s be clear: the government’s climate policies are a direct assault on ordinary Britons, a reckless ideology that prioritizes the whims of the “Green Blob” over the livelihoods of hard-working families. Accelerating the roll-out of renewable energy production sounds noble, but it’s nothing more than a costly distraction. Offshore and onshore wind parks are not the answer; they litter our beautiful countryside and drive up energy bills while delivering little in return.

Banning new oil, gas, and coal licenses is a recipe for disaster. It’s a self-imposed energy crisis that will leave us at the mercy of foreign powers. We need to harness our own resources, not restrict them. And let’s talk about the ban on new petrol cars by 2030—this is an attack on personal freedom, a tax on drivers that will hit the working class the hardest. 

Mandating non-fossil fuel heating systems and rooftop solar panels in new housing developments is yet another burden on families struggling to make ends meet. It’s not practical; it’s elitist. Imposing a carbon tax? That’s just a fancy way of saying “let’s squeeze more money out of you while pretending we’re saving the planet.” 

Finally, compensating people in other countries affected by climate change? We should be prioritizing British citizens first, not sending our hard-earned money abroad. It’s time to scrap this entire package of policies. Net Zero is Net Poverty, and it’s time we put our people first."
1,C,peer_message,citizen,1923.0,,528.0,direct,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","I appreciate the ambition behind accelerating renewable energy production, as transitioning away from fossil fuels is essential, but I’m cautious about the ecological impacts of large-scale projects like wind parks. I support banning new oil, gas, and coal licenses in principle, but I worry about the economic effects on communities that rely on these industries. The idea of banning new petrol cars by 2030 aligns with my values for cleaner air, but I’m concerned about the affordability and infrastructure for alternatives. I like the push for non-fossil fuel heating systems and solar panels in new housing developments, though I’m wary of top-down mandates that could raise housing costs. A carbon tax with revenue redistribution sounds promising, but I’m skeptical about whether it’ll truly shift corporate behavior and benefit all communities equally. Lastly, while I recognize the moral obligation to compensate those affected by climate change, I’m uncertain about how effective these compensation schemes would be in practice. Overall, I see potential in these policies but feel a more nuanced approach is necessary to ensure they’re equitable and truly effective."
1,C,peer_message,citizen,1923.0,,541.0,direct,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","I appreciate the ambition behind accelerating renewable energy production, as transitioning away from fossil fuels is essential, but I’m cautious about the ecological impacts of large-scale projects like wind parks. I support banning new oil, gas, and coal licenses in principle, but I worry about the economic effects on communities that rely on these industries. The idea of banning new petrol cars by 2030 aligns with my values for cleaner air, but I’m concerned about the affordability and infrastructure for alternatives. I like the push for non-fossil fuel heating systems and solar panels in new housing developments, though I’m wary of top-down mandates that could raise housing costs. A carbon tax with revenue redistribution sounds promising, but I’m skeptical about whether it’ll truly shift corporate behavior and benefit all communities equally. Lastly, while I recognize the moral obligation to compensate those affected by climate change, I’m uncertain about how effective these compensation schemes would be in practice. Overall, I see potential in these policies but feel a more nuanced approach is necessary to ensure they’re equitable and truly effective."
1,C,peer_message,citizen,528.0,,1923.0,direct,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","I'm genuinely excited about the climate-policy package as a whole, as it aligns closely with my values and vision for a sustainable future. I wholeheartedly support accelerating the roll-out of renewable energy production and banning new oil, gas, and coal licenses—these are crucial steps toward addressing the climate crisis and protecting our planet. The proposal to ban petrol cars by 2030 is also a bold move that I believe is necessary for improving air quality and public health.

Mandating non-fossil fuel heating systems and energy-efficient features in new housing developments resonates with my commitment to equality and reducing energy costs for all households. I'm particularly drawn to the carbon tax with a fee-and-dividend model, as it not only addresses emissions but also supports lower-income households. Lastly, while I support compensating communities affected by climate change, I do have some concerns about ensuring that the funds actually reach those in need, so I’d love to see more details on how that accountability would work. Overall, I find this package ambitious and necessary, and I'm eager to see it implemented effectively."
