agent_id,day,policy_id,numeric
165.0,0,ClimatePolicyID(5),-2
165.0,1,ClimatePolicyID(5),-1
165.0,2,ClimatePolicyID(5),0
165.0,3,ClimatePolicyID(5),-2
165.0,4,ClimatePolicyID(5),-2
165.0,5,ClimatePolicyID(5),1
582.0,0,ClimatePolicyID(5),2
582.0,1,ClimatePolicyID(5),1
582.0,2,ClimatePolicyID(5),1
582.0,3,ClimatePolicyID(5),1
582.0,4,ClimatePolicyID(5),1
582.0,5,ClimatePolicyID(5),1
1379.0,0,ClimatePolicyID(5),-1
1379.0,1,ClimatePolicyID(5),1
1379.0,2,ClimatePolicyID(5),-1
1379.0,3,ClimatePolicyID(5),-1
1379.0,4,ClimatePolicyID(5),-1
1379.0,5,ClimatePolicyID(5),-1
713.0,0,ClimatePolicyID(5),-1
713.0,1,ClimatePolicyID(5),-1
713.0,2,ClimatePolicyID(5),1
713.0,3,ClimatePolicyID(5),-1
713.0,4,ClimatePolicyID(5),0
713.0,5,ClimatePolicyID(5),0
1878.0,0,ClimatePolicyID(5),2
1878.0,1,ClimatePolicyID(5),2
1878.0,2,ClimatePolicyID(5),2
1878.0,3,ClimatePolicyID(5),2
1878.0,4,ClimatePolicyID(5),2
1878.0,5,ClimatePolicyID(5),2
844.0,0,ClimatePolicyID(5),2
844.0,1,ClimatePolicyID(5),1
844.0,2,ClimatePolicyID(5),1
844.0,3,ClimatePolicyID(5),1
844.0,4,ClimatePolicyID(5),1
844.0,5,ClimatePolicyID(5),1
409.0,0,ClimatePolicyID(5),2
409.0,1,ClimatePolicyID(5),2
409.0,2,ClimatePolicyID(5),2
409.0,3,ClimatePolicyID(5),2
409.0,4,ClimatePolicyID(5),2
409.0,5,ClimatePolicyID(5),2
1957.0,0,ClimatePolicyID(5),2
1957.0,1,ClimatePolicyID(5),2
1957.0,2,ClimatePolicyID(5),2
1957.0,3,ClimatePolicyID(5),2
1957.0,4,ClimatePolicyID(5),2
1957.0,5,ClimatePolicyID(5),2
91.0,0,ClimatePolicyID(5),2
91.0,1,ClimatePolicyID(5),-1
91.0,2,ClimatePolicyID(5),1
91.0,3,ClimatePolicyID(5),1
91.0,4,ClimatePolicyID(5),1
91.0,5,ClimatePolicyID(5),2
69.0,0,ClimatePolicyID(5),2
69.0,1,ClimatePolicyID(5),2
69.0,2,ClimatePolicyID(5),1
69.0,3,ClimatePolicyID(5),1
69.0,4,ClimatePolicyID(5),1
69.0,5,ClimatePolicyID(5),1
166.0,0,ClimatePolicyID(5),2
166.0,1,ClimatePolicyID(5),2
166.0,2,ClimatePolicyID(5),2
166.0,3,ClimatePolicyID(5),2
166.0,4,ClimatePolicyID(5),2
166.0,5,ClimatePolicyID(5),2
103.0,0,ClimatePolicyID(5),2
103.0,1,ClimatePolicyID(5),2
103.0,2,ClimatePolicyID(5),2
103.0,3,ClimatePolicyID(5),-1
103.0,4,ClimatePolicyID(5),1
103.0,5,ClimatePolicyID(5),1
1262.0,0,ClimatePolicyID(5),2
1262.0,1,ClimatePolicyID(5),2
1262.0,2,ClimatePolicyID(5),2
1262.0,3,ClimatePolicyID(5),2
1262.0,4,ClimatePolicyID(5),2
1262.0,5,ClimatePolicyID(5),2
377.0,0,ClimatePolicyID(5),2
377.0,1,ClimatePolicyID(5),2
377.0,2,ClimatePolicyID(5),2
377.0,3,ClimatePolicyID(5),2
377.0,4,ClimatePolicyID(5),2
377.0,5,ClimatePolicyID(5),2
574.0,0,ClimatePolicyID(5),2
574.0,1,ClimatePolicyID(5),2
574.0,2,ClimatePolicyID(5),2
574.0,3,ClimatePolicyID(5),-1
574.0,4,ClimatePolicyID(5),0
574.0,5,ClimatePolicyID(5),0
556.0,0,ClimatePolicyID(5),2
556.0,1,ClimatePolicyID(5),2
556.0,2,ClimatePolicyID(5),2
556.0,3,ClimatePolicyID(5),2
556.0,4,ClimatePolicyID(5),2
556.0,5,ClimatePolicyID(5),2
752.0,0,ClimatePolicyID(5),-1
752.0,1,ClimatePolicyID(5),-1
752.0,2,ClimatePolicyID(5),0
752.0,3,ClimatePolicyID(5),-1
752.0,4,ClimatePolicyID(5),-1
752.0,5,ClimatePolicyID(5),-1
1001.0,0,ClimatePolicyID(5),1
1001.0,1,ClimatePolicyID(5),1
1001.0,2,ClimatePolicyID(5),1
1001.0,3,ClimatePolicyID(5),1
1001.0,4,ClimatePolicyID(5),1
1001.0,5,ClimatePolicyID(5),1
440.0,0,ClimatePolicyID(5),3
440.0,1,ClimatePolicyID(5),2
440.0,2,ClimatePolicyID(5),2
440.0,3,ClimatePolicyID(5),2
440.0,4,ClimatePolicyID(5),2
440.0,5,ClimatePolicyID(5),2
1250.0,0,ClimatePolicyID(5),0
1250.0,1,ClimatePolicyID(5),-1
1250.0,2,ClimatePolicyID(5),1
1250.0,3,ClimatePolicyID(5),-3
1250.0,4,ClimatePolicyID(5),2
1250.0,5,ClimatePolicyID(5),2
355.0,0,ClimatePolicyID(5),3
355.0,1,ClimatePolicyID(5),3
355.0,2,ClimatePolicyID(5),3
355.0,3,ClimatePolicyID(5),3
355.0,4,ClimatePolicyID(5),3
355.0,5,ClimatePolicyID(5),3
1904.0,0,ClimatePolicyID(5),2
1904.0,1,ClimatePolicyID(5),2
1904.0,2,ClimatePolicyID(5),2
1904.0,3,ClimatePolicyID(5),-2
1904.0,4,ClimatePolicyID(5),1
1904.0,5,ClimatePolicyID(5),1
1900.0,0,ClimatePolicyID(5),2
1900.0,1,ClimatePolicyID(5),0
1900.0,2,ClimatePolicyID(5),-1
1900.0,3,ClimatePolicyID(5),0
1900.0,4,ClimatePolicyID(5),-2
1900.0,5,ClimatePolicyID(5),2
620.0,0,ClimatePolicyID(5),-2
620.0,1,ClimatePolicyID(5),-2
620.0,2,ClimatePolicyID(5),-2
620.0,3,ClimatePolicyID(5),-2
620.0,4,ClimatePolicyID(5),-2
620.0,5,ClimatePolicyID(5),-3
1454.0,0,ClimatePolicyID(5),-1
1454.0,1,ClimatePolicyID(5),0
1454.0,2,ClimatePolicyID(5),-2
1454.0,3,ClimatePolicyID(5),-2
1454.0,4,ClimatePolicyID(5),-2
1454.0,5,ClimatePolicyID(5),-2
1723.0,0,ClimatePolicyID(5),2
1723.0,1,ClimatePolicyID(5),-1
1723.0,2,ClimatePolicyID(5),0
1723.0,3,ClimatePolicyID(5),-1
1723.0,4,ClimatePolicyID(5),0
1723.0,5,ClimatePolicyID(5),-2
806.0,0,ClimatePolicyID(5),3
806.0,1,ClimatePolicyID(5),2
806.0,2,ClimatePolicyID(5),2
806.0,3,ClimatePolicyID(5),2
806.0,4,ClimatePolicyID(5),2
806.0,5,ClimatePolicyID(5),2
1269.0,0,ClimatePolicyID(5),2
1269.0,1,ClimatePolicyID(5),2
1269.0,2,ClimatePolicyID(5),2
1269.0,3,ClimatePolicyID(5),2
1269.0,4,ClimatePolicyID(5),2
