agent_id,day,policy_id,numeric
165.0,0,ClimatePolicyID(1),2
165.0,1,ClimatePolicyID(1),2
165.0,2,ClimatePolicyID(1),2
165.0,0,ClimatePolicyID(2),0
165.0,1,ClimatePolicyID(2),2
165.0,2,ClimatePolicyID(2),2
165.0,0,ClimatePolicyID(3),0
165.0,1,ClimatePolicyID(3),-2
165.0,2,ClimatePolicyID(3),-2
165.0,0,ClimatePolicyID(4),1
165.0,1,ClimatePolicyID(4),1
165.0,2,ClimatePolicyID(4),1
165.0,0,ClimatePolicyID(5),1
165.0,1,ClimatePolicyID(5),1
165.0,2,ClimatePolicyID(5),1
165.0,0,ClimatePolicyID(6),1
165.0,1,ClimatePolicyID(6),1
165.0,2,ClimatePolicyID(6),1
582.0,0,ClimatePolicyID(1),1
582.0,1,ClimatePolicyID(1),1
582.0,2,ClimatePolicyID(1),1
582.0,0,ClimatePolicyID(2),0
582.0,1,ClimatePolicyID(2),2
582.0,2,ClimatePolicyID(2),2
582.0,0,ClimatePolicyID(3),-2
582.0,1,ClimatePolicyID(3),2
582.0,2,ClimatePolicyID(3),2
582.0,0,ClimatePolicyID(4),2
582.0,1,ClimatePolicyID(4),2
582.0,2,ClimatePolicyID(4),2
582.0,0,ClimatePolicyID(5),0
582.0,1,ClimatePolicyID(5),1
582.0,2,ClimatePolicyID(5),1
582.0,0,ClimatePolicyID(6),-1
582.0,1,ClimatePolicyID(6),1
582.0,2,ClimatePolicyID(6),1
1379.0,0,ClimatePolicyID(1),2
1379.0,1,ClimatePolicyID(1),2
1379.0,2,ClimatePolicyID(1),2
1379.0,0,ClimatePolicyID(2),0
1379.0,1,ClimatePolicyID(2),-3
1379.0,2,ClimatePolicyID(2),-3
1379.0,0,ClimatePolicyID(3),-1
1379.0,1,ClimatePolicyID(3),-1
1379.0,2,ClimatePolicyID(3),-1
1379.0,0,ClimatePolicyID(4),0
1379.0,1,ClimatePolicyID(4),2
1379.0,2,ClimatePolicyID(4),2
1379.0,0,ClimatePolicyID(5),0
1379.0,1,ClimatePolicyID(5),1
1379.0,2,ClimatePolicyID(5),1
1379.0,0,ClimatePolicyID(6),1
1379.0,1,ClimatePolicyID(6),1
1379.0,2,ClimatePolicyID(6),1
713.0,0,ClimatePolicyID(1),1
713.0,1,ClimatePolicyID(1),1
713.0,2,ClimatePolicyID(1),1
713.0,0,ClimatePolicyID(2),-3
713.0,1,ClimatePolicyID(2),-2
713.0,2,ClimatePolicyID(2),-2
713.0,0,ClimatePolicyID(3),-3
713.0,1,ClimatePolicyID(3),-2
713.0,2,ClimatePolicyID(3),-2
713.0,0,ClimatePolicyID(4),-3
713.0,1,ClimatePolicyID(4),1
713.0,2,ClimatePolicyID(4),1
713.0,0,ClimatePolicyID(5),-2
713.0,1,ClimatePolicyID(5),2
713.0,2,ClimatePolicyID(5),2
713.0,0,ClimatePolicyID(6),-3
713.0,1,ClimatePolicyID(6),-3
713.0,2,ClimatePolicyID(6),-3
1878.0,0,ClimatePolicyID(1),2
1878.0,1,ClimatePolicyID(1),2
1878.0,2,ClimatePolicyID(1),2
1878.0,0,ClimatePolicyID(2),-1
1878.0,1,ClimatePolicyID(2),1
1878.0,2,ClimatePolicyID(2),1
1878.0,0,ClimatePolicyID(3),0
1878.0,1,ClimatePolicyID(3),2
1878.0,2,ClimatePolicyID(3),2
1878.0,0,ClimatePolicyID(4),1
1878.0,1,ClimatePolicyID(4),1
1878.0,2,ClimatePolicyID(4),1
1878.0,0,ClimatePolicyID(5),2
1878.0,1,ClimatePolicyID(5),2
1878.0,2,ClimatePolicyID(5),2
1878.0,0,ClimatePolicyID(6),0
1878.0,1,ClimatePolicyID(6),2
1878.0,2,ClimatePolicyID(6),2
844.0,0,ClimatePolicyID(1),3
844.0,1,ClimatePolicyID(1),3
844.0,2,ClimatePolicyID(1),3
844.0,0,ClimatePolicyID(2),2
844.0,1,ClimatePolicyID(2),2
844.0,2,ClimatePolicyID(2),2
844.0,0,ClimatePolicyID(3),3
844.0,1,ClimatePolicyID(3),3
844.0,2,ClimatePolicyID(3),3
