agent_id,day,index_name,package_scope,package_index
1923.0,0,ProClimatePolSupp,climate_policy_package,0.6666666666666666
1923.0,1,ProClimatePolSupp,climate_policy_package,1.6666666666666667
1923.0,2,ProClimatePolSupp,climate_policy_package,1.6666666666666667
528.0,0,ProClimatePolSupp,climate_policy_package,2.8333333333333335
528.0,1,ProClimatePolSupp,climate_policy_package,2.8333333333333335
528.0,2,ProClimatePolSupp,climate_policy_package,2.8333333333333335
541.0,0,ProClimatePolSupp,climate_policy_package,2.3333333333333335
541.0,1,ProClimatePolSupp,climate_policy_package,2.1666666666666665
541.0,2,ProClimatePolSupp,climate_policy_package,2.3333333333333335
1545.0,0,ProClimatePolSupp,climate_policy_package,0.5
1545.0,1,ProClimatePolSupp,climate_policy_package,1.5
1545.0,2,ProClimatePolSupp,climate_policy_package,1.1666666666666667
1309.0,0,ProClimatePolSupp,climate_policy_package,0.3333333333333333
1309.0,1,ProClimatePolSupp,climate_policy_package,2.0
1309.0,2,ProClimatePolSupp,climate_policy_package,2.0
