agent_id,day,index_name,package_scope,package_index
165.0,0,ProClimatePolSupp,climate_policy_package,0.8333333333333334
165.0,1,ProClimatePolSupp,climate_policy_package,1.3333333333333333
165.0,2,ProClimatePolSupp,climate_policy_package,1.3333333333333333
582.0,0,ProClimatePolSupp,climate_policy_package,0.0
582.0,1,ProClimatePolSupp,climate_policy_package,0.3333333333333333
582.0,2,ProClimatePolSupp,climate_policy_package,0.16666666666666666
1379.0,0,ProClimatePolSupp,climate_policy_package,0.3333333333333333
1379.0,1,ProClimatePolSupp,climate_policy_package,0.3333333333333333
1379.0,2,ProClimatePolSupp,climate_policy_package,1.0
713.0,0,ProClimatePolSupp,climate_policy_package,-2.1666666666666665
713.0,1,ProClimatePolSupp,climate_policy_package,-2.1666666666666665
713.0,2,ProClimatePolSupp,climate_policy_package,-1.5
1878.0,0,ProClimatePolSupp,climate_policy_package,0.6666666666666666
1878.0,1,ProClimatePolSupp,climate_policy_package,1.5
1878.0,2,ProClimatePolSupp,climate_policy_package,1.3333333333333333
844.0,0,ProClimatePolSupp,climate_policy_package,2.0
844.0,1,ProClimatePolSupp,climate_policy_package,2.0
844.0,2,ProClimatePolSupp,climate_policy_package,2.0
409.0,0,ProClimatePolSupp,climate_policy_package,1.8333333333333333
409.0,1,ProClimatePolSupp,climate_policy_package,1.8333333333333333
409.0,2,ProClimatePolSupp,climate_policy_package,1.8333333333333333
1957.0,0,ProClimatePolSupp,climate_policy_package,2.6666666666666665
1957.0,1,ProClimatePolSupp,climate_policy_package,2.6666666666666665
1957.0,2,ProClimatePolSupp,climate_policy_package,2.6666666666666665
91.0,0,ProClimatePolSupp,climate_policy_package,1.3333333333333333
91.0,1,ProClimatePolSupp,climate_policy_package,1.5
91.0,2,ProClimatePolSupp,climate_policy_package,1.5
69.0,0,ProClimatePolSupp,climate_policy_package,0.0
69.0,1,ProClimatePolSupp,climate_policy_package,0.8333333333333334
69.0,2,ProClimatePolSupp,climate_policy_package,1.0
