day,phase,message_type,sender_type,sender_id,sender_side,recipient_id,recipient_scope,policy_id,package_scope,policy_ids_json,message_text
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,582.0,broadcast,ClimatePolicyID(3),,[],"I wholeheartedly support government policies that ban the sale of new petrol cars by no later than 2030. This is not just an environmental imperative — it’s a step toward a fairer, more sustainable future for all. By accelerating the transition to electric vehicles, we reduce harmful emissions, improve air quality, and create millions of jobs in clean energy and manufacturing. It’s time to put people and the planet first — not just corporate profits. 

This policy aligns with our vision of a just transition, where communities are empowered to lead the green shift. We must ensure that this transition is inclusive, with support for public transport, affordable EVs, and retrofitting homes to make clean energy accessible to everyone. A 2030 deadline sends a clear message: we are moving toward a future where clean air, climate action, and economic fairness go hand in hand. Let’s build a Britain where no one is left behind in the fight against the climate and cost-of-living crises. That’s real hope — and it starts with banning petrol cars by 2030."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,713.0,broadcast,ClimatePolicyID(3),,[],"I wholeheartedly support government policies that ban the sale of new petrol cars by no later than 2030. This is not just an environmental imperative — it’s a step toward a fairer, more sustainable future for all. By accelerating the transition to electric vehicles, we reduce harmful emissions, improve air quality, and create millions of jobs in clean energy and manufacturing. It’s time to put people and the planet first — not just corporate profits. 

This policy aligns with our vision of a just transition, where communities are empowered to lead the green shift. We must ensure that this transition is inclusive, with support for public transport, affordable EVs, and retrofitting homes to make clean energy accessible to everyone. A 2030 deadline sends a clear message: we are moving toward a future where clean air, climate action, and economic fairness go hand in hand. Let’s build a Britain where no one is left behind in the fight against the climate and cost-of-living crises. That’s real hope — and it starts with banning petrol cars by 2030."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,844.0,broadcast,ClimatePolicyID(3),,[],"I wholeheartedly support government policies that ban the sale of new petrol cars by no later than 2030. This is not just an environmental imperative — it’s a step toward a fairer, more sustainable future for all. By accelerating the transition to electric vehicles, we reduce harmful emissions, improve air quality, and create millions of jobs in clean energy and manufacturing. It’s time to put people and the planet first — not just corporate profits. 

This policy aligns with our vision of a just transition, where communities are empowered to lead the green shift. We must ensure that this transition is inclusive, with support for public transport, affordable EVs, and retrofitting homes to make clean energy accessible to everyone. A 2030 deadline sends a clear message: we are moving toward a future where clean air, climate action, and economic fairness go hand in hand. Let’s build a Britain where no one is left behind in the fight against the climate and cost-of-living crises. That’s real hope — and it starts with banning petrol cars by 2030."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,409.0,broadcast,ClimatePolicyID(3),,[],"I wholeheartedly support government policies that ban the sale of new petrol cars by no later than 2030. This is not just an environmental imperative — it’s a step toward a fairer, more sustainable future for all. By accelerating the transition to electric vehicles, we reduce harmful emissions, improve air quality, and create millions of jobs in clean energy and manufacturing. It’s time to put people and the planet first — not just corporate profits. 

This policy aligns with our vision of a just transition, where communities are empowered to lead the green shift. We must ensure that this transition is inclusive, with support for public transport, affordable EVs, and retrofitting homes to make clean energy accessible to everyone. A 2030 deadline sends a clear message: we are moving toward a future where clean air, climate action, and economic fairness go hand in hand. Let’s build a Britain where no one is left behind in the fight against the climate and cost-of-living crises. That’s real hope — and it starts with banning petrol cars by 2030."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,1957.0,broadcast,ClimatePolicyID(3),,[],"I wholeheartedly support government policies that ban the sale of new petrol cars by no later than 2030. This is not just an environmental imperative — it’s a step toward a fairer, more sustainable future for all. By accelerating the transition to electric vehicles, we reduce harmful emissions, improve air quality, and create millions of jobs in clean energy and manufacturing. It’s time to put people and the planet first — not just corporate profits. 

This policy aligns with our vision of a just transition, where communities are empowered to lead the green shift. We must ensure that this transition is inclusive, with support for public transport, affordable EVs, and retrofitting homes to make clean energy accessible to everyone. A 2030 deadline sends a clear message: we are moving toward a future where clean air, climate action, and economic fairness go hand in hand. Let’s build a Britain where no one is left behind in the fight against the climate and cost-of-living crises. That’s real hope — and it starts with banning petrol cars by 2030."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,91.0,broadcast,ClimatePolicyID(3),,[],"I wholeheartedly support government policies that ban the sale of new petrol cars by no later than 2030. This is not just an environmental imperative — it’s a step toward a fairer, more sustainable future for all. By accelerating the transition to electric vehicles, we reduce harmful emissions, improve air quality, and create millions of jobs in clean energy and manufacturing. It’s time to put people and the planet first — not just corporate profits. 

This policy aligns with our vision of a just transition, where communities are empowered to lead the green shift. We must ensure that this transition is inclusive, with support for public transport, affordable EVs, and retrofitting homes to make clean energy accessible to everyone. A 2030 deadline sends a clear message: we are moving toward a future where clean air, climate action, and economic fairness go hand in hand. Let’s build a Britain where no one is left behind in the fight against the climate and cost-of-living crises. That’s real hope — and it starts with banning petrol cars by 2030."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,69.0,broadcast,ClimatePolicyID(3),,[],"I wholeheartedly support government policies that ban the sale of new petrol cars by no later than 2030. This is not just an environmental imperative — it’s a step toward a fairer, more sustainable future for all. By accelerating the transition to electric vehicles, we reduce harmful emissions, improve air quality, and create millions of jobs in clean energy and manufacturing. It’s time to put people and the planet first — not just corporate profits. 

This policy aligns with our vision of a just transition, where communities are empowered to lead the green shift. We must ensure that this transition is inclusive, with support for public transport, affordable EVs, and retrofitting homes to make clean energy accessible to everyone. A 2030 deadline sends a clear message: we are moving toward a future where clean air, climate action, and economic fairness go hand in hand. Let’s build a Britain where no one is left behind in the fight against the climate and cost-of-living crises. That’s real hope — and it starts with banning petrol cars by 2030."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,165.0,broadcast,ClimatePolicyID(3),,[],"I **strongly oppose** the government’s plan to ban the sale of new petrol cars by 2030. It’s another example of the “Green Blob” in Westminster imposing costly, impractical ideology on ordinary working people. This isn’t about saving the planet—it’s about power. The truth is, petrol cars are reliable, affordable, and work for millions of hard-working families. Banning them is a tax on drivers, a slap in the face to British industry, and a betrayal of the working class.

This policy ignores the reality on the ground. Britain’s roads are already overcrowded, and now we’re told to switch to electric vehicles that are unreliable, expensive to run, and reliant on foreign battery suppliers. What about the farmers and small businesses who can’t afford to replace their fleets? What about the drivers who can’t afford to switch? This is not progress—it’s a war on drivers and a betrayal of British independence.

We need to scrap this ban and instead invest in British energy and manufacturing. Let’s stop chasing unrealistic climate targets and start helping ordinary people afford to drive. That’s real progress."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,582.0,broadcast,ClimatePolicyID(3),,[],"I **strongly oppose** the government’s plan to ban the sale of new petrol cars by 2030. It’s another example of the “Green Blob” in Westminster imposing costly, impractical ideology on ordinary working people. This isn’t about saving the planet—it’s about power. The truth is, petrol cars are reliable, affordable, and work for millions of hard-working families. Banning them is a tax on drivers, a slap in the face to British industry, and a betrayal of the working class.

This policy ignores the reality on the ground. Britain’s roads are already overcrowded, and now we’re told to switch to electric vehicles that are unreliable, expensive to run, and reliant on foreign battery suppliers. What about the farmers and small businesses who can’t afford to replace their fleets? What about the drivers who can’t afford to switch? This is not progress—it’s a war on drivers and a betrayal of British independence.

We need to scrap this ban and instead invest in British energy and manufacturing. Let’s stop chasing unrealistic climate targets and start helping ordinary people afford to drive. That’s real progress."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,1379.0,broadcast,ClimatePolicyID(3),,[],"I **strongly oppose** the government’s plan to ban the sale of new petrol cars by 2030. It’s another example of the “Green Blob” in Westminster imposing costly, impractical ideology on ordinary working people. This isn’t about saving the planet—it’s about power. The truth is, petrol cars are reliable, affordable, and work for millions of hard-working families. Banning them is a tax on drivers, a slap in the face to British industry, and a betrayal of the working class.

This policy ignores the reality on the ground. Britain’s roads are already overcrowded, and now we’re told to switch to electric vehicles that are unreliable, expensive to run, and reliant on foreign battery suppliers. What about the farmers and small businesses who can’t afford to replace their fleets? What about the drivers who can’t afford to switch? This is not progress—it’s a war on drivers and a betrayal of British independence.

We need to scrap this ban and instead invest in British energy and manufacturing. Let’s stop chasing unrealistic climate targets and start helping ordinary people afford to drive. That’s real progress."
