agent_id,day,policy_id,numeric
165.0,0,ClimatePolicyID(3),1
165.0,1,ClimatePolicyID(3),-2
165.0,2,ClimatePolicyID(3),-2
165.0,3,ClimatePolicyID(3),-2
165.0,4,ClimatePolicyID(3),-2
165.0,5,ClimatePolicyID(3),-2
165.0,6,ClimatePolicyID(3),-2
165.0,7,ClimatePolicyID(3),-2
582.0,0,ClimatePolicyID(3),2
582.0,1,ClimatePolicyID(3),1
582.0,2,ClimatePolicyID(3),1
582.0,3,ClimatePolicyID(3),1
582.0,4,ClimatePolicyID(3),1
582.0,5,ClimatePolicyID(3),1
582.0,6,ClimatePolicyID(3),1
582.0,7,ClimatePolicyID(3),1
1379.0,0,ClimatePolicyID(3),-1
1379.0,1,ClimatePolicyID(3),-2
1379.0,2,ClimatePolicyID(3),-2
1379.0,3,ClimatePolicyID(3),-2
1379.0,4,ClimatePolicyID(3),-2
1379.0,5,ClimatePolicyID(3),-2
1379.0,6,ClimatePolicyID(3),-2
1379.0,7,ClimatePolicyID(3),-2
713.0,0,ClimatePolicyID(3),-1
713.0,1,ClimatePolicyID(3),-2
713.0,2,ClimatePolicyID(3),-2
713.0,3,ClimatePolicyID(3),-2
713.0,4,ClimatePolicyID(3),-2
713.0,5,ClimatePolicyID(3),-2
713.0,6,ClimatePolicyID(3),-2
713.0,7,ClimatePolicyID(3),-2
1878.0,0,ClimatePolicyID(3),2
1878.0,1,ClimatePolicyID(3),2
1878.0,2,ClimatePolicyID(3),2
1878.0,3,ClimatePolicyID(3),2
1878.0,4,ClimatePolicyID(3),2
1878.0,5,ClimatePolicyID(3),2
1878.0,6,ClimatePolicyID(3),2
1878.0,7,ClimatePolicyID(3),2
844.0,0,ClimatePolicyID(3),2
844.0,1,ClimatePolicyID(3),-1
844.0,2,ClimatePolicyID(3),0
844.0,3,ClimatePolicyID(3),0
844.0,4,ClimatePolicyID(3),0
844.0,5,ClimatePolicyID(3),1
844.0,6,ClimatePolicyID(3),1
844.0,7,ClimatePolicyID(3),1
409.0,0,ClimatePolicyID(3),2
409.0,1,ClimatePolicyID(3),2
409.0,2,ClimatePolicyID(3),2
409.0,3,ClimatePolicyID(3),2
409.0,4,ClimatePolicyID(3),2
409.0,5,ClimatePolicyID(3),2
409.0,6,ClimatePolicyID(3),2
409.0,7,ClimatePolicyID(3),2
1957.0,0,ClimatePolicyID(3),2
1957.0,1,ClimatePolicyID(3),2
1957.0,2,ClimatePolicyID(3),2
1957.0,3,ClimatePolicyID(3),2
1957.0,4,ClimatePolicyID(3),2
1957.0,5,ClimatePolicyID(3),2
1957.0,6,ClimatePolicyID(3),2
1957.0,7,ClimatePolicyID(3),2
91.0,0,ClimatePolicyID(3),-2
91.0,1,ClimatePolicyID(3),-1
91.0,2,ClimatePolicyID(3),-1
91.0,3,ClimatePolicyID(3),1
91.0,4,ClimatePolicyID(3),1
91.0,5,ClimatePolicyID(3),1
91.0,6,ClimatePolicyID(3),1
91.0,7,ClimatePolicyID(3),1
69.0,0,ClimatePolicyID(3),2
69.0,1,ClimatePolicyID(3),1
69.0,2,ClimatePolicyID(3),1
69.0,3,ClimatePolicyID(3),1
69.0,4,ClimatePolicyID(3),-1
69.0,5,ClimatePolicyID(3),-1
69.0,6,ClimatePolicyID(3),1
69.0,7,ClimatePolicyID(3),1
166.0,0,ClimatePolicyID(3),3
166.0,1,ClimatePolicyID(3),2
166.0,2,ClimatePolicyID(3),2
166.0,3,ClimatePolicyID(3),2
166.0,4,ClimatePolicyID(3),2
166.0,5,ClimatePolicyID(3),-2
166.0,6,ClimatePolicyID(3),2
166.0,7,ClimatePolicyID(3),2
103.0,0,ClimatePolicyID(3),2
103.0,1,ClimatePolicyID(3),1
103.0,2,ClimatePolicyID(3),1
103.0,3,ClimatePolicyID(3),1
103.0,4,ClimatePolicyID(3),1
103.0,5,ClimatePolicyID(3),1
103.0,6,ClimatePolicyID(3),1
103.0,7,ClimatePolicyID(3),1
1262.0,0,ClimatePolicyID(3),3
1262.0,1,ClimatePolicyID(3),2
1262.0,2,ClimatePolicyID(3),2
1262.0,3,ClimatePolicyID(3),2
