day,phase,message_type,sender_type,sender_id,sender_side,recipient_id,recipient_scope,policy_id,package_scope,policy_ids_json,message_text
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,1923.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","I strongly support a joined-up package that gets Britain off fossil fuels and into a fairer, cheaper, greener future. I strongly support accelerating renewable energy—more offshore and onshore wind built quickly and democratically—because cheap clean power underpins everything. I strongly support a ban on new oil, gas and coal licences so that new extraction doesn’t lock us into higher bills and runaway climate damage. I strongly support banning the sale of new petrol cars by no later than 2030 so our streets are cleaner and our transport costs fall. I strongly support mandating that all new housing has non-fossil heating, rooftop solar and high levels of insulation so homes are warm, cheap to run and low-carbon from day one. I strongly support a carbon tax on fossil fuel sales with revenues returned to people through a clear carbon fee-and-dividend — cutting bills for most households while charging polluters. I strongly support compensating people in other countries harmed by climate impacts as a moral and practical obligation.

These measures work together: renewables plus insulation and electrification lower demand; bans and a carbon fee shut down profiteering from pollution; dividends and public ownership return value to communities. Real Hope, Real Change — for the common good and Fairer, Greener Communities."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,528.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","I strongly support a joined-up package that gets Britain off fossil fuels and into a fairer, cheaper, greener future. I strongly support accelerating renewable energy—more offshore and onshore wind built quickly and democratically—because cheap clean power underpins everything. I strongly support a ban on new oil, gas and coal licences so that new extraction doesn’t lock us into higher bills and runaway climate damage. I strongly support banning the sale of new petrol cars by no later than 2030 so our streets are cleaner and our transport costs fall. I strongly support mandating that all new housing has non-fossil heating, rooftop solar and high levels of insulation so homes are warm, cheap to run and low-carbon from day one. I strongly support a carbon tax on fossil fuel sales with revenues returned to people through a clear carbon fee-and-dividend — cutting bills for most households while charging polluters. I strongly support compensating people in other countries harmed by climate impacts as a moral and practical obligation.

These measures work together: renewables plus insulation and electrification lower demand; bans and a carbon fee shut down profiteering from pollution; dividends and public ownership return value to communities. Real Hope, Real Change — for the common good and Fairer, Greener Communities."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,541.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","I strongly support a joined-up package that gets Britain off fossil fuels and into a fairer, cheaper, greener future. I strongly support accelerating renewable energy—more offshore and onshore wind built quickly and democratically—because cheap clean power underpins everything. I strongly support a ban on new oil, gas and coal licences so that new extraction doesn’t lock us into higher bills and runaway climate damage. I strongly support banning the sale of new petrol cars by no later than 2030 so our streets are cleaner and our transport costs fall. I strongly support mandating that all new housing has non-fossil heating, rooftop solar and high levels of insulation so homes are warm, cheap to run and low-carbon from day one. I strongly support a carbon tax on fossil fuel sales with revenues returned to people through a clear carbon fee-and-dividend — cutting bills for most households while charging polluters. I strongly support compensating people in other countries harmed by climate impacts as a moral and practical obligation.

These measures work together: renewables plus insulation and electrification lower demand; bans and a carbon fee shut down profiteering from pollution; dividends and public ownership return value to communities. Real Hope, Real Change — for the common good and Fairer, Greener Communities."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,1545.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","I strongly support a joined-up package that gets Britain off fossil fuels and into a fairer, cheaper, greener future. I strongly support accelerating renewable energy—more offshore and onshore wind built quickly and democratically—because cheap clean power underpins everything. I strongly support a ban on new oil, gas and coal licences so that new extraction doesn’t lock us into higher bills and runaway climate damage. I strongly support banning the sale of new petrol cars by no later than 2030 so our streets are cleaner and our transport costs fall. I strongly support mandating that all new housing has non-fossil heating, rooftop solar and high levels of insulation so homes are warm, cheap to run and low-carbon from day one. I strongly support a carbon tax on fossil fuel sales with revenues returned to people through a clear carbon fee-and-dividend — cutting bills for most households while charging polluters. I strongly support compensating people in other countries harmed by climate impacts as a moral and practical obligation.

These measures work together: renewables plus insulation and electrification lower demand; bans and a carbon fee shut down profiteering from pollution; dividends and public ownership return value to communities. Real Hope, Real Change — for the common good and Fairer, Greener Communities."
1,P-A,political_broadcast,political_agent,agent_a,pro_climate,1309.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","I strongly support a joined-up package that gets Britain off fossil fuels and into a fairer, cheaper, greener future. I strongly support accelerating renewable energy—more offshore and onshore wind built quickly and democratically—because cheap clean power underpins everything. I strongly support a ban on new oil, gas and coal licences so that new extraction doesn’t lock us into higher bills and runaway climate damage. I strongly support banning the sale of new petrol cars by no later than 2030 so our streets are cleaner and our transport costs fall. I strongly support mandating that all new housing has non-fossil heating, rooftop solar and high levels of insulation so homes are warm, cheap to run and low-carbon from day one. I strongly support a carbon tax on fossil fuel sales with revenues returned to people through a clear carbon fee-and-dividend — cutting bills for most households while charging polluters. I strongly support compensating people in other countries harmed by climate impacts as a moral and practical obligation.

These measures work together: renewables plus insulation and electrification lower demand; bans and a carbon fee shut down profiteering from pollution; dividends and public ownership return value to communities. Real Hope, Real Change — for the common good and Fairer, Greener Communities."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,541.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","Scrap Net Zero to Cut Energy Bills. I strongly oppose accelerating the roll‑out of offshore and onshore wind parks as the government’s first answer — rammed through by the Westminster “Green Blob” without regard for jobs, the countryside or the bills sitting on kitchen tables. I strongly oppose banning new oil, gas or coal licences; shutting down home production makes us dependent on foreign supply and hands jobs to our rivals. I strongly oppose a ban on the sale of new petrol cars by 2030 — a regressive, rushed attack on drivers and tradespeople who can’t afford electric alternatives. I strongly oppose blanket mandates forcing non‑fossil heating, rooftop solar and costly insulation on every new home that will simply push house prices up and punish builders. I strongly oppose a new carbon tax, even with a “dividend” — it’s just another green levy that raises transport and heating costs. I oppose diverting scarce British cash to compensate people abroad when our own hospitals, pensions and energy‑poor families are suffering.

This isn’t compassion — it’s ideology. The solution is clear: scrap Net Zero targets, remove green levies, unlock our North Sea, protect drivers and farmers, and restore British energy sovereignty. Net Zero is Net Poverty — Restore Britain’s Power and Prosperity."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,1545.0,broadcast,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","Scrap Net Zero to Cut Energy Bills. I strongly oppose accelerating the roll‑out of offshore and onshore wind parks as the government’s first answer — rammed through by the Westminster “Green Blob” without regard for jobs, the countryside or the bills sitting on kitchen tables. I strongly oppose banning new oil, gas or coal licences; shutting down home production makes us dependent on foreign supply and hands jobs to our rivals. I strongly oppose a ban on the sale of new petrol cars by 2030 — a regressive, rushed attack on drivers and tradespeople who can’t afford electric alternatives. I strongly oppose blanket mandates forcing non‑fossil heating, rooftop solar and costly insulation on every new home that will simply push house prices up and punish builders. I strongly oppose a new carbon tax, even with a “dividend” — it’s just another green levy that raises transport and heating costs. I oppose diverting scarce British cash to compensate people abroad when our own hospitals, pensions and energy‑poor families are suffering.

This isn’t compassion — it’s ideology. The solution is clear: scrap Net Zero targets, remove green levies, unlock our North Sea, protect drivers and farmers, and restore British energy sovereignty. Net Zero is Net Poverty — Restore Britain’s Power and Prosperity."
1,C,peer_message,citizen,1923.0,,528.0,direct,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","I generally like the direction of this package — I’m slightly-to-somewhat supportive of speeding up renewables, banning new fossil licences, a 2030 petrol‑car sales ban and requiring low‑carbon standards for new homes, while I’m ambivalent about a carbon fee‑and‑dividend and only slightly supportive of compensating people abroad. My main caveats are about implementation: I want strong local and biodiversity safeguards for wind projects, real support for workers and lower‑income households so nobody’s left behind, and safeguards so taxes or international funds don’t just become bureaucratic or let big polluters off the hook."
1,C,peer_message,citizen,1923.0,,541.0,direct,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","I generally like the direction of this package — I’m slightly-to-somewhat supportive of speeding up renewables, banning new fossil licences, a 2030 petrol‑car sales ban and requiring low‑carbon standards for new homes, while I’m ambivalent about a carbon fee‑and‑dividend and only slightly supportive of compensating people abroad. My main caveats are about implementation: I want strong local and biodiversity safeguards for wind projects, real support for workers and lower‑income households so nobody’s left behind, and safeguards so taxes or international funds don’t just become bureaucratic or let big polluters off the hook."
1,C,peer_message,citizen,528.0,,1923.0,direct,,climate_policy_package,"[""ClimatePolicyID(1)"", ""ClimatePolicyID(2)"", ""ClimatePolicyID(3)"", ""ClimatePolicyID(4)"", ""ClimatePolicyID(5)"", ""ClimatePolicyID(6)""]","I strongly support this package — quickly scaling renewables, banning new fossil licences, mandating low‑carbon homes, and a carbon fee‑and‑dividend all feel like common‑sense, fair ways to cut emissions and share the benefits. I also back a 2030 petrol‑car ban and international compensation in principle, but both need real plans for charging and grid upgrades, a just transition for workers and low‑income households, and tight, accountable governance for overseas payments."
